;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
81;SolarEnergy;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};6;3.0;18;32;5;10000;Noam;Noam;minmax;6.325522871576009e-09;776.0244565010071;1.9566255015842504;3.5973932743072514;0.027090068433000655;0.06694758981466294
82;SolarEnergy;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};6;3.0;18;32;5;10000;Noam;Noam;minmax;6.573827258273065e-09;794.2652487754822;2.1821526682692496;4.9950828552246085;0.028354644359141708;0.057287948578596114
83;SolarEnergy;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};6;3.0;18;32;5;10000;Noam;Noam;minmax;6.669073365569883e-09;850.6077349185944;2.043772962988524;3.9007811546325684;0.027324783993157367;0.07777085676789282
84;SolarEnergy;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};6;3.0;18;32;5;10000;Noam;Noam;minmax;7.979334931530615e-09;983.3563764095306;3.1684441749320973;6.507580757141112;0.027235271512960138;0.08419401496648789
85;SolarEnergy;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};6;3.0;18;32;5;10000;Noam;Noam;minmax;8.125157460143962e-09;977.1378698349;6.319420943497598;16.286798477172848;0.02724824149150341;0.09639575481414794
86;SolarEnergy;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};6;3.0;18;32;5;10000;Noam;Noam;minmax;7.977858247696556e-09;984.8640189170836;1.4201708130614197;2.564747095108032;0.027209225420498608;0.04438063465058804
87;SolarEnergy;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};6;3.0;18;32;5;10000;Noam;Noam;minmax;7.88615618160148e-09;1042.2757425308228;1.2783860179843909;2.3684628009796143;0.026944242920501814;0.05299574434757233
88;SolarEnergy;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};6;3.0;18;32;5;10000;Noam;Noam;minmax;8.432455366011682e-09;996.138862133026;1.57322270265798;2.8973429203033447;0.027737150103401286;0.07727801501750946
89;SolarEnergy;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};6;3.0;18;32;5;10000;Noam;Noam;minmax;8.503336190046524e-09;1013.8725335597992;2.2440118285080897;4.21759557723999;0.026953909384972715;0.08772232308983803
90;SolarEnergy;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;4.2637030682708446e-09;594.8333237171172;3.307754462386;7.017922878265381;0.02725207006793048;0.08249281843503316
91;SolarEnergy;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;4.38331445882964e-09;597.2841875553131;1.2596401026253878;2.302635908126831;0.02703773297708361;0.04271840179959933
92;SolarEnergy;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;4.385824821347541e-09;583.0361058712007;1.7884349245071054;3.3211631774902344;0.02693294375373009;0.06326024234294891
93;SolarEnergy;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;4.960845506330195e-09;582.8083081245422;1.302325960887008;2.3719847202301025;0.026207804062697886;0.04812143618861834
94;SolarEnergy;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;4.450282070704225e-09;590.1603984832764;2.2778345901217896;4.206160068511963;0.02697902455818112;0.07142173126339912
95;SolarEnergy;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;4.900375303325471e-09;582.8711905479431;1.7395840698438396;3.1851406097412114;0.02572154930315945;0.06764604647954305
96;SolarEnergy;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;6.172316923792366e-09;773.3328995704651;2.0949434736365427;3.9726140499114986;0.02686952248625437;0.060073442757129676
97;SolarEnergy;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;6.197051378012858e-09;796.246559381485;1.1532512153556542;2.1124234199523926;0.02654834993049905;0.044819720089435584
98;SolarEnergy;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;6.318213286597416e-09;781.0569944381714;1.406538383834136;2.559999704360962;0.026505687917609246;0.053689452509085335
99;SolarEnergy;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;6.081205531230913e-09;787.8105299472809;1.3700099146835356;2.578993320465088;0.026167089763046342;0.04692245585223039
100;SolarEnergy;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;6.389241779015663e-09;791.5271990299225;2.3361883367785565;4.210268974304198;0.02683229875985305;0.080329234401385
101;SolarEnergy;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;6.485521564996324e-09;791.5941739082336;1.296687777678737;2.4050261974334717;0.026028820679636026;0.043982477237780884
102;SolarEnergy;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;7.934517577166918e-09;1018.715504169464;1.9654701713406881;3.742597818374634;0.026675732457319492;0.07115319619576138
103;SolarEnergy;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;8.558785668015447e-09;1003.3157382011414;1.212264765331927;2.192169666290283;0.026216314451294458;0.04097765684127808
104;SolarEnergy;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;8.137413935966653e-09;985.76602602005;1.3970354427286342;2.5121874809265137;0.026312414767923484;0.0460712897280852
105;SolarEnergy;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};6;3.0;18;64;5;10000;Noam;Noam;minmax;8.301621178314036e-09;986.274773836136;1.4748660505157392;2.738128185272217;0.026016982394913485;0.04540888468424479
106;SolarEnergy;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};6;3.0;18;64;5;10000;Noam;Noam;minmax;8.625753279890031e-09;1014.163612127304;2.3493675301729238;4.340353488922118;0.026452788731014;0.07475380475322406
