;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
26;M4;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;1.25;22;64;5;10000;Noam;Noam;minmax;1.4367563949947531e-06;1206.6976974010468;0.17596833344642515;3.708158016204834;0.038739519851150574;0.1378363268772761
27;M4;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;1.25;22;64;5;10000;Noam;Noam;minmax;1.478582631325933e-06;1209.2496984004974;0.1502524607128176;3.075592041015625;0.03818188168749862;0.1253150931795438
28;M4;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;1.25;22;64;5;10000;Noam;Noam;minmax;1.9348892432646613e-06;1221.6431393623352;0.14309626927443986;3.0282347202301025;0.03898263248855642;0.12178118871649105
29;M4;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;1.25;22;64;5;10000;Noam;Noam;minmax;2.0494526906985325e-06;1220.132277011871;0.15332058873095036;3.432203531265259;0.03838441708365027;0.12776742811997732
30;M4;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;1.25;22;64;5;10000;Noam;Noam;minmax;1.820172105917936e-06;1463.2716443538666;0.1539164047525321;4.205392837524413;0.04240228452708451;0.14157503761847814
31;M4;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;1.25;22;64;5;10000;Noam;Noam;minmax;1.7644952595602376e-06;1469.3307473659515;0.15457360151998234;3.5448415279388428;0.04214282569865991;0.13261521741747856
32;M4;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;1.25;22;64;5;10000;Noam;Noam;minmax;1.814933874072211e-06;1495.0804793834686;0.15353121583230234;3.195777416229248;0.0384328809608532;0.12714500894149144
33;M4;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;1.25;22;64;5;10000;Noam;Noam;minmax;1.8240362334006225e-06;1534.1489238739014;0.15963290086261225;3.475393772125244;0.037512389843082417;0.13036603957414628
34;M4;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;1.25;22;64;5;10000;Noam;Noam;minmax;2.588698291030465e-06;1504.7350640296936;0.1570884107833946;3.4487028121948238;0.039037529347667334;0.13031273744503655
35;M4;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;1.25;22;64;5;10000;Noam;Noam;minmax;2.727630358325353e-06;1525.7895324230194;0.15679321681582334;3.560164213180542;0.038123058428446835;0.1301972383260727
36;M4;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.077648336098451e-06;1072.6943874359129;0.16596640530515924;3.261545419692993;0.043064290089884334;0.1315777373413245
37;M4;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.0441872015841886e-06;1063.6600255966189;0.17965992333301825;4.368623733520509;0.04311542800845347;0.14504565825561685
38;M4;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.158853647973685e-06;1088.7118268013;0.15271229846009687;3.106856346130371;0.03978313283224879;0.12479766228298345
39;M4;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.179316189988616e-06;1102.0282576084137;0.14950211003334324;3.3882665634155287;0.038720397434378336;0.1273788488606612
40;M4;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.4797896073071768e-06;1050.4488792419434;0.1858042857553272;3.811702013015747;0.04010024923831042;0.14255835852523646
41;M4;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.5713798381789317e-06;1033.3145587444303;0.18162650218019225;3.9337332248687744;0.03873310932122653;0.14001049422721068
42;M4;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.4359027046923069e-06;1329.2713344097135;0.14931093952112698;3.0488853454589844;0.04238046369743991;0.1253105895668268
43;M4;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.3581106502724258e-06;1340.7834475040434;0.15380071567895018;3.372257947921753;0.042218048624956483;0.12864130103091398
44;M4;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.5585612494011132e-06;1368.1102619171145;0.15567621263211046;3.1822428703308105;0.039249275878322255;0.12686533013979595
45;M4;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.540324785852961e-06;1341.3714623451233;0.14408404187558246;3.008394479751587;0.03830177330994712;0.12133377787967525
46;M4;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;2.1566064593303603e-06;1367.0918664932249;0.13850950084352828;2.872933149337769;0.03873547785692292;0.11842375514407953
47;M4;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;2.2877832436857378e-06;1373.4608330726626;0.14412295879026127;3.223626613616944;0.038392889550337816;0.123332673355937
48;M4;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.7913019246996925e-06;1706.9918620586395;0.1842982838693126;4.323640823364259;0.042407673279488085;0.14625878790020946
49;M4;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.8149299833264941e-06;1650.2485647201538;0.19233245587038195;3.9129819869995117;0.04194544814989492;0.14239026100436847
50;M4;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;1.9269650539208647e-06;1689.3641295433044;0.16516961812658015;3.549917936325073;0.03838319238052845;0.1308141282647848
51;M4;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;2.030266628644069e-06;1672.172149181366;0.15730735715688404;3.2765920162200928;0.03756230837560318;0.1279982558786869
52;M4;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;2.0;36;32;5;10000;Noam;Noam;minmax;2.8415389911396507e-06;1699.1270282268524;0.17225712340433896;3.9811794757843018;0.03870312655324321;0.1395926055808862
53;M4;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;2.0;36;32;5;10000;Noam;Noam;minmax;3.0149129000178617e-06;1722.985758781433;0.14532765613268447;3.148244380950928;0.03815675814415538;0.12159452293316525
54;M4;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;9.977605979319886e-07;850.4994561672211;0.17004124831466275;3.45302152633667;0.04254909488739262;0.1316411579052607
55;M4;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.0066816103531937e-06;857.0789875984192;0.14610970148333233;3.299180030822754;0.04226021995206291;0.1277364541888237
56;M4;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.0296842488174818e-06;860.9429185390472;0.160941874750895;3.5456647872924805;0.03796425989333376;0.13163229336341226
57;M4;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.0526949171875627e-06;861.3267621994019;0.1418533226997995;2.967515468597412;0.037176316370065125;0.11976412293314935
58;M4;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.4868885611049396e-06;862.2572433948517;0.16455666252040285;3.747970342636109;0.03902678267703606;0.13550199594100315
59;M4;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.619197318846569e-06;886.8557798862457;0.1651814519053512;3.7445015907287598;0.03774754910012723;0.13434837734699248
60;M4;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.3607798335406586e-06;1114.2841739654539;0.15121729788861;3.5360383987426762;0.04174185174021213;0.13143325051665306
61;M4;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.4957751118471185e-06;1123.3421037197113;0.15703345635107588;3.2174646854400635;0.04150414851656229;0.12844983195265133
62;M4;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.4564187489962109e-06;1161.4095411300661;0.16153755974612946;3.5046136379241943;0.037203585473354166;0.13167496368288995
63;M4;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.5280344067114724e-06;1131.8556430339813;0.14090380399577504;3.0208699703216566;0.03661530019397855;0.12028698706626892
64;M4;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;2.202247227202057e-06;1137.133406162262;0.14921200637639442;3.1596109867095947;0.03772123806315874;0.12454373255372048
65;M4;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;2.340263149236717e-06;1142.2240698337555;0.16224215038419704;3.4637246131896973;0.0369203332992751;0.13082499418656032
66;M4;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.8350964529816399e-06;1428.2959625720978;0.14603773945106582;2.997202157974243;0.041051167873617435;0.12267662187417347
67;M4;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.7794348797582756e-06;1371.723801612854;0.1617052267537309;4.302988052368163;0.0411916257286529;0.14255884638428687
68;M4;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.8757263771410102e-06;1396.9939270019531;0.15491018565203213;3.4081010818481445;0.03690471857836741;0.12758871233463287
69;M4;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;1.971190490064029e-06;1396.3615698814392;0.13587722560587726;2.908005475997925;0.03628633226265285;0.11819476056098938
70;M4;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;2.0;36;64;5;10000;Noam;Noam;minmax;2.9085800358580207e-06;1437.189636707306;0.14646209865760298;3.012770175933838;0.03715093118580422;0.12167340779304504
71;M4;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;2.0;36;64;5;10000;Noam;Noam;minmax;3.0817531666751124e-06;1422.3002915382385;0.13848308283822608;2.824782371520996;0.0364298085774505;0.11870073852936427
0;M4;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.0770161705948901e-06;994.8022873401642;0.15558034053239125;3.1470437049865723;0.04203781480239208;0.12857354321082434
1;M4;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.1394432022823928e-06;1049.9864373207092;0.14737588925595138;3.0614733695983887;0.04191618870886303;0.12684403080741566
2;M4;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.1901458533846752e-06;1024.6352553367617;0.1471154782127155;2.941697120666504;0.0375828493230586;0.12137723406652608
3;M4;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.2690800873972514e-06;1024.2618362903597;0.1722291557638608;3.814826726913452;0.03712246491329151;0.1379790100355943
4;M4;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.898198376028424e-06;1021.1085085868837;0.17363766863139615;4.261733055114746;0.03891763614905327;0.1470902926325798
5;M4;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;2.046662866610121e-06;1053.6699616909027;0.15608396596168847;3.58799409866333;0.0378472814620313;0.12923173766334853
6;M4;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.608290100933538e-06;1371.8230662345884;0.1462115927654562;2.9953503608703613;0.04162418499251925;0.12469637352228165
7;M4;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.5822484849065637e-06;1321.8530979156496;0.16709423625109987;3.583031177520752;0.04149585705293607;0.13587279720107714
8;M4;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.676112391759232e-06;1325.8828926086424;0.1584650739230801;3.203477144241333;0.03768119186687245;0.12838802494108678
9;M4;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;1.8287273436508012e-06;1402.5809183120728;0.1494920514678871;3.1396262645721436;0.03613585988206781;0.1221965613414844
10;M4;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;2.8289487754362734e-06;1411.3092544078827;0.15521939405211324;3.731332540512085;0.03726115341162285;0.13322329939901828
11;M4;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;2.992256265156301e-06;1411.020447731018;0.1499667176739053;3.13794493675232;0.0364274946162815;0.12424565200010936
12;M4;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;2.0239183931223598e-06;1679.5651335716248;0.16188154394067528;3.368367910385132;0.041221248980542;0.12974475854138534
13;M4;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;2.0085468376573762e-06;1631.5332221984866;0.14500499513148662;3.1556015014648438;0.04088414558795167;0.12502957328160605
14;M4;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;2.2825262573047163e-06;1654.0804316997528;0.1442218097472161;3.173537015914917;0.037241390292929465;0.12460047841568787
15;M4;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;2.422786409399553e-06;1717.2591457366946;0.15560429227528033;3.2094495296478267;0.035675370324582484;0.12489527248839535
16;M4;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;3.0;54;32;5;10000;Noam;Noam;minmax;3.7174170186079057e-06;1678.1954774856567;0.15798886088426106;3.5286862850189213;0.03750701886457124;0.12976365550855795
17;M4;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;3.0;54;32;5;10000;Noam;Noam;minmax;3.9371839619939075e-06;1713.379298210144;0.15695324883373696;3.5783159732818604;0.03623171498706397;0.1308602708131075
18;M4;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.093050192404337e-06;849.1919615268707;0.14335728506098036;3.042144060134888;0.04133808234782127;0.12272309528787932
19;M4;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.0883112013340976e-06;852.4302222728729;0.14697425989607532;3.7079248428344727;0.04124872193869651;0.1334814175069332
20;M4;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.1836543166591793e-06;850.2395124435425;0.16647020325850906;3.6176915168762207;0.03671292527788475;0.13299708393216134
21;M4;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.3049460738635706e-06;871.2972824573517;0.1480096831697802;3.5061841011047363;0.035641606982738924;0.12676768202582994
22;M4;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.9223879674677867e-06;857.9567756652832;0.1499944039262268;3.351956605911255;0.037467807963538505;0.12596492073933285
23;M4;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;2.0554775991074574e-06;859.4839560985565;0.14855184948554953;3.1860008239746094;0.035771278775875014;0.12386965462565422
24;M4;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.5074819107183553e-06;1153.900666475296;0.1608481919294326;3.913642406463623;0.04031379257808794;0.13766310920317967
25;M4;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.5253331854653163e-06;1157.5511927604675;0.1557825016196925;3.6193366050720215;0.040410459414753463;0.13327410409847895
26;M4;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.7015855372833396e-06;1193.7436418533325;0.13951606092870708;2.8753278255462646;0.03586420516837052;0.11849873533844947
27;M4;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;1.8527411015647446e-06;1207.7125108242035;0.1594800289047038;3.5010492801666264;0.03495625462173215;0.1285594001511733
28;M4;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;2.8293218980596512e-06;1190.6006264686584;0.17502129466641145;3.79239821434021;0.03597770274448078;0.13721140037973725
29;M4;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;3.02512368210633e-06;1180.8358662128446;0.16248850193393335;3.3990261554718018;0.03540958940254298;0.12925587806105615
30;M4;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;2.017483696635858e-06;1359.8337526321409;0.1494126056706028;3.1472575664520264;0.03990325219225284;0.12412725451588633
31;M4;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;2.0155726862519987e-06;1386.6942224502563;0.14539489309933348;3.0077693462371826;0.04013976472557773;0.12330573931336405
32;M4;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;2.241638849509333e-06;1388.2971074581146;0.1418612025798514;3.0227813720703125;0.035680186707747724;0.12102271393934885
33;M4;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;2.4082367385886347e-06;1413.9207167625427;0.13700289094438198;3.049912214279175;0.03468419956073781;0.12261170331637065
34;M4;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;3.0;54;64;5;10000;Noam;Noam;minmax;3.721244250014669e-06;1396.2130093574524;0.15044973216985427;2.99635910987854;0.03569745763148232;0.12177745123704276
35;M4;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;3.0;54;64;5;10000;Noam;Noam;minmax;4.054799902832018e-06;1390.556734085083;0.15345409734972384;3.1150619983673096;0.03486314570601714;0.12385106640060745
0;M4;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;1.25;22;32;5;10000;Noam;Noam;zscore;9.228055321212068e-07;1015.0067002773284;0.16407949646517436;4.1237430572509775;0.20797373517151926;0.6239602146148682
1;M4;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;1.25;22;32;5;10000;Noam;Noam;zscore;1.0033804805406081e-06;1011.2687895298004;0.1561409802728403;3.4673948287963867;0.2054803485676357;0.5713168145815531
2;M4;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;1.25;22;32;5;10000;Noam;Noam;zscore;1.0178020348660666e-06;1052.9795923233032;0.1783808323295294;6.401845932006836;0.1867957757480912;0.6823896457354228
3;M4;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;1.25;22;32;5;10000;Noam;Noam;zscore;1.0281525434266027e-06;1030.3748209476469;0.14636191886439054;3.377997398376465;0.1835097001519997;0.5282630999187629
4;M4;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;1.25;22;32;5;10000;Noam;Noam;zscore;1.2957194818700176e-06;1039.4985492229464;0.1582167101319958;4.271409988403319;0.18869558776090867;0.5533568687240282
5;M4;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;1.25;22;32;5;10000;Noam;Noam;zscore;1.3460918970994394e-06;1073.7998833656309;0.16634745769185433;4.214682102203368;0.18507564149561187;0.5798083461324374
6;M4;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;1.25;22;32;5;10000;Noam;Noam;zscore;1.2996766189244648e-06;1394.2297739982605;0.1640011854648203;3.59682559967041;0.1979691261799224;0.5751255627075831
7;M4;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;1.25;22;32;5;10000;Noam;Noam;zscore;1.280839435179669e-06;1333.8720817565918;0.17582195794743674;4.0162062644958505;0.19773856790063327;0.6174506709973018
