;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
38;M3;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};18;2.0;36;32;5;;Noam;Noam;minmax;2.278171988413816e-06;0.0004480504887502273;0.21791105055349586;3.030423879623413;0.07333020078207618;0.1760878175497055
39;M3;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};18;2.0;36;32;5;;Noam;Noam;minmax;2.654811998930536e-06;0.0004550756067490613;0.14709487370379154;2.574418544769287;0.07199869025255662;0.14923745277855133
40;M3;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};18;2.0;36;32;5;;Noam;Noam;minmax;4.506539984955283e-06;0.00046037950264513284;0.17522074938200052;2.737715244293213;0.07583521901156982;0.16007839143276215
41;M3;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};18;2.0;36;32;5;;Noam;Noam;minmax;4.584827375391276e-06;0.00045496044340897937;0.2781516418968698;3.850321054458618;0.07409646288519403;0.20081157353189247
42;M3;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};18;2.0;36;32;5;;Noam;Noam;minmax;1.5749280541388519e-06;0.0005795257987872668;0.1709356535723703;2.573655128479004;0.07769348136073134;0.15444353520870208
43;M3;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};18;2.0;36;32;5;;Noam;Noam;minmax;2.16402058203533e-06;0.0005791692717625128;0.16228174995568873;2.774247646331787;0.07720288036122727;0.1555152502324846
44;M3;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};18;2.0;36;32;5;;Noam;Noam;minmax;3.2692957073693343e-06;0.0005854545391074938;0.2242856816054472;3.2146658897399902;0.0721071005642144;0.1741528742843204
45;M3;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};18;2.0;36;32;5;;Noam;Noam;minmax;3.6686024615342964e-06;0.0005873463838019129;0.15013413659382005;2.400500774383545;0.07144693045615677;0.1466784652736452
46;M3;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};18;2.0;36;32;5;;Noam;Noam;minmax;6.1399059607304176e-06;0.0005963788676184418;0.15466432317982468;2.5073792934417725;0.0746142068786684;0.149242807759179
47;M3;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};18;2.0;36;32;5;;Noam;Noam;minmax;6.77662792995076e-06;0.000592270128270375;0.17539016722984122;2.6790595054626465;0.07320780313480503;0.1550288955370585
48;M3;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};18;2.0;36;32;5;;Noam;Noam;minmax;1.9998866492567063e-06;0.0007134888824907599;0.1529807738227781;2.4792673587799072;0.07760731225701112;0.14757481432623334
49;M3;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};18;2.0;36;32;5;;Noam;Noam;minmax;2.902753609744427e-06;0.0007101222140519338;0.16696522087743124;2.626652717590332;0.07697060830371105;0.15660312275091806
50;M3;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};18;2.0;36;32;5;;Noam;Noam;minmax;4.123122803763648e-06;0.000725827672222269;0.1708735877095181;4.753632545471191;0.07130785504335098;0.19964846306376988
51;M3;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};18;2.0;36;32;5;;Noam;Noam;minmax;4.775352282067846e-06;0.0007138062083321778;0.16787333181877306;3.440402269363404;0.07058919967916609;0.16896218160788218
52;M3;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};18;2.0;36;32;5;;Noam;Noam;minmax;8.108791874581636e-06;0.0007216991233971367;0.171739480709054;2.8091328144073486;0.07653396964151135;0.1628422326511807
53;M3;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};18;2.0;36;32;5;;Noam;Noam;minmax;8.782524051412882e-06;0.0007255687150310902;0.14929757580577485;2.455744981765747;0.07336248594936112;0.14534698443280325
54;M3;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};18;2.0;36;64;5;;Noam;Noam;minmax;1.0853471013420638e-06;0.00022722427853320927;0.17648197470505886;4.268751621246338;0.08039794014604254;0.2007172528816306
55;M3;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};18;2.0;36;64;5;;Noam;Noam;minmax;1.498647391795219e-06;0.00022709569796629483;0.1716390233533965;4.419240951538086;0.0801628232731775;0.19648043616958288
