;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
31;WikiWebTraffic;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};59;1.25;73;64;5;7665;Noam;Noam;minmax;1.9211801222105584e-06;1202.0344934463499;0.466085228491173;0.8388426303863525;0.03716221370215614;0.06098260055296122
32;WikiWebTraffic;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};59;1.25;73;64;5;7665;Noam;Noam;minmax;3.2990301584981837e-06;1262.5446307659151;0.5298310172858408;0.9712072610855104;0.03707992526234559;0.06852950435131787
33;WikiWebTraffic;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};59;1.25;73;64;5;7665;Noam;Noam;minmax;3.896309711941478e-06;1220.6879177093504;0.5174142698892263;0.9421901106834412;0.03703789453740694;0.06703226896934211
34;WikiWebTraffic;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};59;1.25;73;64;5;7665;Noam;Noam;minmax;7.30317513309358e-06;1360.7105438709261;0.4985468158756141;0.9109957814216614;0.03705819357924503;0.06529208831489086
35;WikiWebTraffic;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};59;1.25;73;64;5;7665;Noam;Noam;minmax;7.887350326075087e-06;1445.4278523921967;0.5254825945824141;0.9555566906929016;0.03699388974760417;0.06598192476667464
36;WikiWebTraffic;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;8.510937268339055e-07;1164.914136171341;0.4930852666397975;0.8911834359169006;0.03731809227472701;0.06400997622404248
37;WikiWebTraffic;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;1.4490615253131349e-06;1155.7039546966553;0.4776795733369947;0.8662000298500061;0.03727643411307555;0.06368766084779054
38;WikiWebTraffic;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;1.9764506702448137e-06;1166.644121170044;0.5181916094973413;0.9414585828781128;0.037233240598475666;0.06555724353529513
39;WikiWebTraffic;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;2.5242601814863854e-06;1168.2322425842285;0.5072392726202294;0.9224944710731506;0.03713742288200353;0.06400138756725937
40;WikiWebTraffic;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;4.159422484048546e-06;1199.7896695137026;0.4869281327094672;0.8857720494270325;0.037126860936723335;0.06692442181520164
41;WikiWebTraffic;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;4.4953084198283475e-06;1197.6170449256895;0.5488428207392579;1.0128395557403564;0.03710725893129816;0.0755958161316812
42;WikiWebTraffic;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;1.2334420351244836e-06;1358.2804274559019;0.5202029692703278;0.94712096452713;0.03724457363381721;0.06706048629712312
43;WikiWebTraffic;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;2.05884565505554e-06;1405.6129660606384;0.5009104645505917;0.9071930646896362;0.03722706254136605;0.06313917861552909
44;WikiWebTraffic;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;2.913353874387648e-06;1399.364185333252;0.5570852872921138;1.0215364694595337;0.03711271678153763;0.07106725662015377
45;WikiWebTraffic;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;3.6966919188383536e-06;1394.0823497772215;0.5393455308411464;0.9825991988182068;0.037074017452436825;0.06490312796086073
46;WikiWebTraffic;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;6.229402543965132e-06;1395.050265789032;0.5131165404748491;0.9214991927146912;0.037083698153513006;0.0625185095705092
47;WikiWebTraffic;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;6.741881171264445e-06;1377.509132385254;0.5289360300955472;0.9718887209892272;0.037124093669517286;0.06875893892720343
48;WikiWebTraffic;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;1.6085559937576598e-06;1630.8914031982422;0.4815879619852923;0.8662805557250977;0.03717887490984724;0.06371135427616538
49;WikiWebTraffic;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;2.601680943346705e-06;1569.7567038536072;0.4846160732444301;0.8752394914627075;0.037178072412702455;0.06274248054251075
50;WikiWebTraffic;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;3.847179417818936e-06;1584.271852016449;0.4891144132904972;0.886911153793335;0.03709477259800638;0.0632227286696434
51;WikiWebTraffic;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;4.81360425119392e-06;1568.3130311965942;0.4836060840260489;0.8722756505012512;0.037057363554118816;0.06114917783997952
52;WikiWebTraffic;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};59;2.0;118;32;5;10000;Noam;Noam;minmax;8.293866436570384e-06;1614.9116551876068;0.6176646462830919;1.1493686437606812;0.03711660185880106;0.08021892711985856
53;WikiWebTraffic;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};59;2.0;118;32;5;10000;Noam;Noam;minmax;8.970098777547211e-06;1615.7047276496887;0.52839807083819;0.9649043083190918;0.03713887437374299;0.06843764346558599
54;WikiWebTraffic;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;8.349598244872369e-07;901.2462816238403;0.4708748018435984;0.8465752601623535;0.03722506113388403;0.061027995543554425
55;WikiWebTraffic;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;1.399832077244739e-06;879.0381829738617;0.4690970629086244;0.8484237790107727;0.03721533577338496;0.062257078709080815
56;WikiWebTraffic;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;1.9697237554867884e-06;886.8091702461243;0.5781999061835918;1.0750740766525269;0.03707246478716912;0.07818757183849813
57;WikiWebTraffic;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;2.563386620150134e-06;912.6657099723816;0.5092760124507312;0.9242823719978333;0.03700819846572318;0.06469307537190616
58;WikiWebTraffic;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;4.272990205709415e-06;972.2292530536653;0.5086528265345638;0.9268143773078918;0.03705526997717696;0.06385251809842885
59;WikiWebTraffic;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;4.618800771001075e-06;1020.5986902713776;0.5284130447116895;0.9731854200363159;0.03699926970816962;0.0715735259000212
60;WikiWebTraffic;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;1.2557900707935046e-06;1038.9888055324554;0.4688911011329365;0.8462927937507629;0.03721256664256277;0.06277762749232353
61;WikiWebTraffic;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;1.971381667787339e-06;1054.805762052536;0.4689453980317906;0.8453317284584045;0.03714610381602153;0.06264932244084775
62;WikiWebTraffic;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;2.935011234776962e-06;1047.7588341236117;0.4658786733489929;0.8369841575622559;0.036995307953451975;0.060656747315078974
63;WikiWebTraffic;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;3.731575637926755e-06;1050.1958148479464;0.482706255204385;0.8702729344367981;0.03695355151144755;0.0619550549890846
64;WikiWebTraffic;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;6.355842294783281e-06;1207.995775938034;0.5656798814481729;1.0386871099472046;0.037028039426420765;0.07337159616872667
65;WikiWebTraffic;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;6.8301155458080415e-06;1290.3487968444826;0.5088362481278301;0.918406069278717;0.036984205679938216;0.06333968602120876
66;WikiWebTraffic;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};59;2.0;118;64;5;7665;Noam;Noam;minmax;1.6547758279400953e-06;1200.560224533081;0.4802322089624563;0.8667251467704773;0.037144483074875626;0.0629647288005799
67;WikiWebTraffic;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};59;2.0;118;64;5;7665;Noam;Noam;minmax;2.530864611958354e-06;1202.2200267314909;0.4682539334464417;0.8468650579452515;0.0371151171673756;0.062224830267950886
