;DATASET;MODEL;MODEL_INDEX;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY_FACTOR;PAST_HISTORY;BATCH_SIZE;EPOCHS;STEPS;OPTIMIZER;LEARNING_RATE;NORMALIZATION;TEST_TIME;TRAINING_TIME;wape;mase;LOSS;VAL_LOSS
0;CIF2016o6;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;2.9246012369791668e-05;0.0003831863403320313;1.2898686660071244;21.618709564208984;0.23267744763029946;0.4319606423377991
1;CIF2016o6;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;2.924864392143738e-05;0.0003839265431789373;0.9898679858411674;17.676849365234375;0.2808687779638503;0.360063761472702
2;CIF2016o6;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;2.941811584742127e-05;0.0003812803601060745;0.25982384732519914;3.134437561035156;0.19080461801754106;0.16351649165153506
3;CIF2016o6;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;2.9404958089192714e-05;0.000374000540895441;0.21663610516988344;3.140833616256714;0.20002369433641431;0.1485002040863037
4;CIF2016o6;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;2.984705876567243e-05;0.0003814290954050902;0.24638322702279025;4.596648693084717;0.16817454811599522;0.17191384732723236
5;CIF2016o6;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;3.0057582897329437e-05;0.0003792446970150172;0.2375072273750248;6.949399948120117;0.18119128102229706;0.17199383676052096
6;CIF2016o6;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;4.127536125267315e-05;0.0005190614569792421;1.2443303433014914;28.41798210144043;0.4061729664603869;0.4980658888816834
7;CIF2016o6;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;4.138693904245137e-05;0.0005127329963195666;1.7589019187031492;28.90138053894043;0.2647001190318001;0.5417722463607788
8;CIF2016o6;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;4.145114890260677e-05;0.0005149205525716143;0.5359454207975174;8.73114013671875;0.17091279344426266;0.2109360694885254
9;CIF2016o6;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;4.1557989899422695e-05;0.00051642485275437;0.31009128372271993;4.021390914916991;0.18912000647849508;0.17124509811401367
10;CIF2016o6;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;4.711951114747171e-05;0.0005379581030367752;0.217375712664782;3.439815759658813;0.1901017335553964;0.16330671310424805
11;CIF2016o6;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;4.211482622765548e-05;0.0005370852699869253;0.5017830728970167;5.472684383392334;0.16519048826562033;0.21657520532608032
12;CIF2016o6;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;6.00077984875138e-05;0.0006679490702041727;1.2180411984594448;21.403606414794922;0.2552504476573732;0.42289090156555176
13;CIF2016o6;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;5.3276815688110083e-05;0.0006590909515785066;1.2837361334224229;20.481992721557614;0.2688671501146422;0.4207657873630524
14;CIF2016o6;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;5.401259752825133e-05;0.0006508690368787079;0.17837090820726625;5.272034645080566;0.1797184036837684;0.1543615460395813
15;CIF2016o6;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;5.331102585950435e-05;0.0006407822994206915;0.4551166407827809;4.782908439636231;0.18427540957927707;0.2109745889902115
16;CIF2016o6;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};6;1.25;7;32;5;;Noam;Noam;minmax;5.423417417682033e-05;0.0006563279276125743;0.25274785214875906;3.5667340755462646;0.1596431626213922;0.16752015054225922
17;CIF2016o6;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};6;1.25;7;32;5;;Noam;Noam;minmax;5.4493645169087596e-05;0.0006581242247659376;0.8067537163142674;16.72123908996582;0.16152516814569629;0.32319459319114685
18;CIF2016o6;trDPT;0;{'N': 2, 'd_model': 16, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;2.936180064220302e-05;0.00021483956056978003;0.6306271777045308;25.260108947753906;0.5132618217418591;0.4053656458854675
19;CIF2016o6;trDPT;1;{'N': 2, 'd_model': 16, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;2.9377589952077296e-05;0.00021500429570280163;1.656585015788256;23.229305267333984;0.286058069827656;0.4987557530403137
20;CIF2016o6;trDPT;2;{'N': 2, 'd_model': 128, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;2.9482852017905803e-05;0.00021558923700261065;1.8766737139849463;23.745302200317386;0.389523004492124;0.5356172323226929
21;CIF2016o6;trDPT;3;{'N': 2, 'd_model': 128, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;2.9500220258767506e-05;0.0002166104895652788;0.8865680149145582;17.402584075927734;0.2730988661448161;0.3410307765007019
22;CIF2016o6;trDPT;4;{'N': 2, 'd_model': 256, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;3.0013372829681464e-05;0.0002209089712854516;1.0279104033191306;19.50577163696289;0.32725979449848336;0.3778307735919952
23;CIF2016o6;trDPT;5;{'N': 2, 'd_model': 256, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;2.9882321557724976e-05;0.00022027287262164994;0.7533653559588599;19.224761962890625;0.31273134145885706;0.34956249594688416
24;CIF2016o6;trDPT;6;{'N': 3, 'd_model': 16, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;4.013537307975045e-05;0.00029682197318171816;0.9029868894781341;18.492828369140625;0.21495120134204626;0.3527996838092804
25;CIF2016o6;trDPT;7;{'N': 3, 'd_model': 16, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;4.19790381627367e-05;0.0003061458764486755;0.8600577760583313;15.56146240234375;0.21093587934349967;0.3189292848110199
26;CIF2016o6;trDPT;8;{'N': 3, 'd_model': 128, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;4.149167479795073e-05;0.00029462178548177084;1.7799708369599947;20.07077407836914;0.3102745488286019;0.5008066296577454
27;CIF2016o6;trDPT;9;{'N': 3, 'd_model': 128, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;4.159377900180437e-05;0.0002999600458881976;0.9426211163852962;16.011756896972653;0.2590216407552361;0.3426784873008728
28;CIF2016o6;trDPT;10;{'N': 3, 'd_model': 256, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;4.214640484740403e-05;0.0003071999707758821;0.4834970719359754;9.087650299072266;0.19524623857190213;0.20633159577846527
29;CIF2016o6;trDPT;11;{'N': 3, 'd_model': 256, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;4.0839576300143145e-05;0.00029562314351399736;0.5484643477894581;5.332496166229248;0.2073851038391392;0.19367273151874545
30;CIF2016o6;trDPT;12;{'N': 4, 'd_model': 16, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;5.366996950397954e-05;0.00037422401226119487;2.5519001864857342;68.37683868408203;1.2630364621678989;1.2218921184539795
31;CIF2016o6;trDPT;13;{'N': 4, 'd_model': 16, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;5.3196290207751266e-05;0.00037999858393048084;1.2450983227140595;22.83038711547852;0.3315207920968533;0.4424951076507568
32;CIF2016o6;trDPT;14;{'N': 4, 'd_model': 128, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;5.370786384767781e-05;0.0003780054467140181;1.0998985425204175;21.81633949279785;0.2921121440206965;0.4150319397449493
33;CIF2016o6;trDPT;15;{'N': 4, 'd_model': 128, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;5.3901546048802255e-05;0.0003757416807263103;0.9841988097770826;19.506244659423828;0.28219689304629963;0.3745781481266022
34;CIF2016o6;trDPT;16;{'N': 4, 'd_model': 256, 'h': 4};6;1.25;7;64;5;;Noam;Noam;minmax;5.438469893095509e-05;0.0003833560227821469;0.6083565825572801;16.435523986816403;0.28154670121148223;0.3083789348602295
35;CIF2016o6;trDPT;17;{'N': 4, 'd_model': 256, 'h': 8};6;1.25;7;64;5;;Noam;Noam;minmax;5.436364651778939e-05;0.0003827632920894665;0.4080548712476305;6.99896764755249;0.1875029865962764;0.1995879709720612
